Origin State,Dest State,Year,Measure Names,Domestic,Export,Import
Maine,Nebraska,2022,Current Value (millions of dollars),44.742621,0.0,21.026809
Maine,Nevada,2022,Current Value (millions of dollars),56.45246,,92.557767
Maine,New Hampshire,2022,Current Value (millions of dollars),4199.497694,0.0,286.600074
Maine,New Jersey,2022,Current Value (millions of dollars),1267.437706,44.777221,308.084281
Maine,New Mexico,2022,Current Value (millions of dollars),24.016171,0.08807,2.128804
Maine,New York,2022,Current Value (millions of dollars),1537.460649,646.962872,541.673801
Maine,North Carolina,2022,Current Value (millions of dollars),504.267448,0.260026,251.271513
Maine,North Dakota,2022,Current Value (millions of dollars),17.167683,28.060934,0.846885
Maine,Ohio,2022,Current Value (millions of dollars),363.903922,0.563712,371.815216
Maine,Oklahoma,2022,Current Value (millions of dollars),46.05404,,4.580761
Maine,Oregon,2022,Current Value (millions of dollars),161.293582,0.0,12.797299
Maine,Pennsylvania,2022,Current Value (millions of dollars),1765.971661,15.769911,374.115093
Maine,Rhode Island,2022,Current Value (millions of dollars),616.737964,3.645036,125.902838
Maine,South Carolina,2022,Current Value (millions of dollars),198.10117,0.189209,332.733388
Maine,South Dakota,2022,Current Value (millions of dollars),23.539798,0.020126,22.581085
Maine,Tennessee,2022,Current Value (millions of dollars),411.990622,134.491848,69.693744
Maine,Texas,2022,Current Value (millions of dollars),495.590625,70.113823,283.764257
Maine,Utah,2022,Current Value (millions of dollars),133.585189,,39.413604
Maine,Vermont,2022,Current Value (millions of dollars),794.959154,112.90165,18.039233
Maine,Virginia,2022,Current Value (millions of dollars),405.683439,4.536052,132.776152
Maine,Washington,2022,Current Value (millions of dollars),131.34868,13.745972,10.848871
Maine,West Virginia,2022,Current Value (millions of dollars),38.315479,,79.235766
Maine,Wisconsin,2022,Current Value (millions of dollars),470.451717,,45.729196
Maine,Wyoming,2022,Current Value (millions of dollars),10.940476,,17.429154
Maryland,Alabama,2022,Current Value (millions of dollars),1282.515194,3.6,100.542773
Maryland,Alaska,2022,Current Value (millions of dollars),95.01925,141.33571,0.891615
Maryland,Arizona,2022,Current Value (millions of dollars),824.082276,6.303155,20.687528
Maryland,Arkansas,2022,Current Value (millions of dollars),205.629927,,3.378909
Maryland,California,2022,Current Value (millions of dollars),7234.151019,223.955609,635.632077
Maryland,Colorado,2022,Current Value (millions of dollars),582.879548,0.0,158.941003
Maryland,Connecticut,2022,Current Value (millions of dollars),2253.754796,0.0,684.052293
Maryland,Delaware,2022,Current Value (millions of dollars),4132.9619,30.908089,372.284001
Maryland,District of Columbia,2022,Current Value (millions of dollars),6292.380294,1646.907911,51.432991
Maryland,Florida,2022,Current Value (millions of dollars),4824.080685,400.504454,317.426907
Maryland,Georgia,2022,Current Value (millions of dollars),2024.412844,82.588902,900.878285
Maryland,Hawaii,2022,Current Value (millions of dollars),49.769381,165.758274,0.02841
Maryland,Idaho,2022,Current Value (millions of dollars),72.248213,0.0,11.334554
Maryland,Illinois,2022,Current Value (millions of dollars),3498.183028,166.748965,1470.535176
Maryland,Indiana,2022,Current Value (millions of dollars),1619.889426,1.109463,317.750343
Maryland,Iowa,2022,Current Value (millions of dollars),701.614729,,147.944439
Maryland,Kansas,2022,Current Value (millions of dollars),526.666681,,51.695534
Maryland,Kentucky,2022,Current Value (millions of dollars),1337.603228,676.929178,340.822854
Maryland,Louisiana,2022,Current Value (millions of dollars),377.460675,7.114565,93.481214
Maryland,Maine,2022,Current Value (millions of dollars),487.858763,53.838954,12.208333
Maryland,Maryland,2022,Current Value (millions of dollars),89394.86715,7852.833716,34669.2667
Maryland,Massachusetts,2022,Current Value (millions of dollars),3361.780433,5.005031,252.383272
Maryland,Michigan,2022,Current Value (millions of dollars),2665.629572,219.005431,3051.409614
Maryland,Minnesota,2022,Current Value (millions of dollars),597.856428,4.649002,141.070345
Maryland,Mississippi,2022,Current Value (millions of dollars),1046.434408,0.657579,17.76264
Maryland,Missouri,2022,Current Value (millions of dollars),979.551853,0.008533,73.012556
Maryland,Montana,2022,Current Value (millions of dollars),39.153169,12.504758,2.458038
Maryland,Nebraska,2022,Current Value (millions of dollars),650.234988,,145.961282
Maryland,Nevada,2022,Current Value (millions of dollars),267.274394,0.0,19.671253
Maryland,New Hampshire,2022,Current Value (millions of dollars),769.285099,0.095294,30.514001
Maryland,New Jersey,2022,Current Value (millions of dollars),7142.489485,165.85605,2779.952743
Maryland,New Mexico,2022,Current Value (millions of dollars),38.229808,0.052096,7.200158
Maryland,New York,2022,Current Value (millions of dollars),8358.856182,4199.824567,969.480382
Maryland,North Carolina,2022,Current Value (millions of dollars),3550.094496,19.380199,470.012673
Maryland,North Dakota,2022,Current Value (millions of dollars),81.36202,118.065166,25.778914
Maryland,Ohio,2022,Current Value (millions of dollars),3298.628659,17.191023,711.059506
Maryland,Oklahoma,2022,Current Value (millions of dollars),657.700366,,21.027073
Maryland,Oregon,2022,Current Value (millions of dollars),281.752785,0.50383,68.603505
Maryland,Pennsylvania,2022,Current Value (millions of dollars),18573.45557,255.59619,4297.393564
Maryland,Rhode Island,2022,Current Value (millions of dollars),485.013311,0.859699,19.606564
Maryland,South Carolina,2022,Current Value (millions of dollars),1281.323068,13.60968,424.426263
Maryland,South Dakota,2022,Current Value (millions of dollars),9.882294,9.256624,6.372627
Maryland,Tennessee,2022,Current Value (millions of dollars),1019.680512,377.678862,470.396348
Maryland,Texas,2022,Current Value (millions of dollars),5180.35074,351.024321,539.410434
Maryland,Utah,2022,Current Value (millions of dollars),534.341956,0.041784,24.415861
Maryland,Vermont,2022,Current Value (millions of dollars),283.128932,5.797976,4.639174
Maryland,Virginia,2022,Current Value (millions of dollars),32213.9288,659.773966,968.132908
Maryland,Washington,2022,Current Value (millions of dollars),898.883211,61.868841,275.912702
Maryland,West Virginia,2022,Current Value (millions of dollars),1719.308021,,95.216308
Maryland,Wisconsin,2022,Current Value (millions of dollars),1097.447122,0.0,962.860602
Maryland,Wyoming,2022,Current Value (millions of dollars),21.195162,,5.800352
Massachusetts,Alabama,2022,Current Value (millions of dollars),1703.159784,5.176689,3.041226
Massachusetts,Alaska,2022,Current Value (millions of dollars),34.397839,1249.047013,0.983526
Massachusetts,Arizona,2022,Current Value (millions of dollars),2266.064663,61.547477,11.060487
Massachusetts,Arkansas,2022,Current Value (millions of dollars),423.111863,0.0,0.526588
Massachusetts,California,2022,Current Value (millions of dollars),10708.34804,1490.872221,229.264377
Massachusetts,Colorado,2022,Current Value (millions of dollars),1929.535726,0.0,4.601816
Massachusetts,Connecticut,2022,Current Value (millions of dollars),18560.11608,0.943133,163.011054
Massachusetts,Delaware,2022,Current Value (millions of dollars),495.80325,18.963548,4.401933
Massachusetts,District of Columbia,2022,Current Value (millions of dollars),433.198824,171.629143,1.961152
Massachusetts,Florida,2022,Current Value (millions of dollars),7054.704537,1124.821127,51.150683
Massachusetts,Georgia,2022,Current Value (millions of dollars),3567.685241,616.688712,32.783282
Massachusetts,Hawaii,2022,Current Value (millions of dollars),1550.150148,43.135894,0.251795
Massachusetts,Idaho,2022,Current Value (millions of dollars),149.915123,0.0,2.731297
Massachusetts,Illinois,2022,Current Value (millions of dollars),4470.579456,988.146165,121.48342
Massachusetts,Indiana,2022,Current Value (millions of dollars),4339.709729,9.832205,20.639316
Massachusetts,Iowa,2022,Current Value (millions of dollars),967.37849,,10.295532
Massachusetts,Kansas,2022,Current Value (millions of dollars),585.03484,,4.291705
Massachusetts,Kentucky,2022,Current Value (millions of dollars),1409.398348,2040.715039,67.725267
Massachusetts,Louisiana,2022,Current Value (millions of dollars),1104.181895,12.916657,7.252359
Massachusetts,Maine,2022,Current Value (millions of dollars),8384.069669,670.16132,391.447003
Massachusetts,Maryland,2022,Current Value (millions of dollars),2800.75205,35.819691,550.993311
Massachusetts,Massachusetts,2022,Current Value (millions of dollars),153079.4304,8087.28918,17132.21145
Massachusetts,Michigan,2022,Current Value (millions of dollars),2947.654841,530.346387,15.344554
Massachusetts,Minnesota,2022,Current Value (millions of dollars),1770.356543,5.703007,37.511292
Massachusetts,Mississippi,2022,Current Value (millions of dollars),786.56169,6.084129,35.197522
Massachusetts,Missouri,2022,Current Value (millions of dollars),1125.776271,0.081008,3.972476
Massachusetts,Montana,2022,Current Value (millions of dollars),200.573458,30.197081,0.58725
Massachusetts,Nebraska,2022,Current Value (millions of dollars),407.338354,,0.930957
Massachusetts,Nevada,2022,Current Value (millions of dollars),813.980525,0.0,2.373802
Massachusetts,New Hampshire,2022,Current Value (millions of dollars),30398.14565,99.061846,1351.336362
Massachusetts,New Jersey,2022,Current Value (millions of dollars),6452.440678,1014.23782,145.459901
Massachusetts,New Mexico,2022,Current Value (millions of dollars),238.930213,0.379231,0.404196
Massachusetts,New York,2022,Current Value (millions of dollars),24646.91716,12543.18907,429.047799
Massachusetts,North Carolina,2022,Current Value (millions of dollars),4563.306438,3.795612,24.099628
Massachusetts,North Dakota,2022,Current Value (millions of dollars),88.681703,107.160231,1.231375
Massachusetts,Ohio,2022,Current Value (millions of dollars),5955.528447,10.375853,61.905496
Massachusetts,Oklahoma,2022,Current Value (millions of dollars),671.171134,0.0,1.084735
Massachusetts,Oregon,2022,Current Value (millions of dollars),839.504847,1.087149,5.357975
Massachusetts,Pennsylvania,2022,Current Value (millions of dollars),7126.58826,393.33598,50.75129
Massachusetts,Rhode Island,2022,Current Value (millions of dollars),7617.245422,23.582396,902.257497
Massachusetts,South Carolina,2022,Current Value (millions of dollars),1540.920833,8.49111,12.228792
Massachusetts,South Dakota,2022,Current Value (millions of dollars),183.756931,2.975796,0.461378
Massachusetts,Tennessee,2022,Current Value (millions of dollars),3512.115899,1764.911134,33.441601
Massachusetts,Texas,2022,Current Value (millions of dollars),11323.68987,1762.848895,97.577531
Massachusetts,Utah,2022,Current Value (millions of dollars),734.379216,0.018918,19.839419
Massachusetts,Vermont,2022,Current Value (millions of dollars),3975.405833,309.657145,96.725991
Massachusetts,Virginia,2022,Current Value (millions of dollars),3350.523999,25.579303,18.038213
Massachusetts,Washington,2022,Current Value (millions of dollars),1612.391205,130.639861,47.844139
Massachusetts,West Virginia,2022,Current Value (millions of dollars),783.330729,,1.474363
Massachusetts,Wisconsin,2022,Current Value (millions of dollars),1700.947738,0.021687,8.161963
Massachusetts,Wyoming,2022,Current Value (millions of dollars),1150.840268,,5.873799
Michigan,Alabama,2022,Current Value (millions of dollars),4677.759227,281.657373,2015.592123
Michigan,Alaska,2022,Current Value (millions of dollars),175.807902,331.502634,21.85574
Michigan,Arizona,2022,Current Value (millions of dollars),3263.994072,565.516809,951.908233
Michigan,Arkansas,2022,Current Value (millions of dollars),3241.097863,0.0,697.653255
Michigan,California,2022,Current Value (millions of dollars),13609.55003,2802.11102,12524.59948
Michigan,Colorado,2022,Current Value (millions of dollars),2407.269421,19.263085,793.329238
Michigan,Connecticut,2022,Current Value (millions of dollars),2110.341313,0.052026,154.72113
Michigan,Delaware,2022,Current Value (millions of dollars),633.597849,1138.510069,78.805743
Michigan,District of Columbia,2022,Current Value (millions of dollars),99.054397,14.861179,3.594364
Michigan,Florida,2022,Current Value (millions of dollars),9410.265113,1482.68907,1438.767217
Michigan,Georgia,2022,Current Value (millions of dollars),6439.825992,121.297233,2585.80459
Michigan,Hawaii,2022,Current Value (millions of dollars),98.378726,23.902419,14.223493
Michigan,Idaho,2022,Current Value (millions of dollars),677.482322,0.027956,189.359136
Michigan,Illinois,2022,Current Value (millions of dollars),23875.10194,4625.189408,9455.659987
Michigan,Indiana,2022,Current Value (millions of dollars),31649.61722,544.580688,9251.055463
Michigan,Iowa,2022,Current Value (millions of dollars),5503.067612,,1889.65028
Michigan,Kansas,2022,Current Value (millions of dollars),2012.74153,,788.718089
Michigan,Kentucky,2022,Current Value (millions of dollars),11947.28039,1116.347762,4763.817249
Michigan,Louisiana,2022,Current Value (millions of dollars),2082.687755,40.497864,855.742173
Michigan,Maine,2022,Current Value (millions of dollars),598.021946,21.217678,81.955691
Michigan,Maryland,2022,Current Value (millions of dollars),4661.341796,1949.668134,146.026864
Michigan,Massachusetts,2022,Current Value (millions of dollars),3984.79605,11.268663,238.660073
Michigan,Michigan,2022,Current Value (millions of dollars),366819.3193,42705.6793,54314.53892
Michigan,Minnesota,2022,Current Value (millions of dollars),6416.804262,47.835137,3423.37829
Michigan,Mississippi,2022,Current Value (millions of dollars),2540.595453,0.685624,783.160255
Michigan,Missouri,2022,Current Value (millions of dollars),8489.720762,0.477442,2261.075007
Michigan,Montana,2022,Current Value (millions of dollars),434.054112,55.067243,296.532432
Michigan,Nebraska,2022,Current Value (millions of dollars),1133.619303,0.0,608.433305
Michigan,Nevada,2022,Current Value (millions of dollars),1444.687458,0.0,742.67882
Michigan,New Hampshire,2022,Current Value (millions of dollars),755.039441,0.0,50.454845
Michigan,New Jersey,2022,Current Value (millions of dollars),6066.240494,1063.177558,455.886144
Michigan,New Mexico,2022,Current Value (millions of dollars),1329.973192,0.201114,278.159555
Michigan,New York,2022,Current Value (millions of dollars),7961.621499,2720.087129,532.41705
Michigan,North Carolina,2022,Current Value (millions of dollars),7742.763141,39.335396,563.306762
Michigan,North Dakota,2022,Current Value (millions of dollars),701.350432,727.349816,237.556058
Michigan,Ohio,2022,Current Value (millions of dollars),39730.04727,24.535179,10583.00795
Michigan,Oklahoma,2022,Current Value (millions of dollars),2669.078901,0.0,966.854316
Michigan,Oregon,2022,Current Value (millions of dollars),1651.805696,647.615013,508.841462
Michigan,Pennsylvania,2022,Current Value (millions of dollars),11780.81099,209.262833,702.760145
Michigan,Rhode Island,2022,Current Value (millions of dollars),155.635533,0.180233,17.494184
